Machine_ID,Timestamp,temprature_C,Vibration_m_s2,Pressure_bar,Humidity_%,Oil_Level_%,Load_Capacity_%,Maintenance_History,Failure_Type
1050,07-01-2024 22:07,66.57,0.67,3.51,71,48.64,73.83,1,Good_Maintenance
1042,22-01-2024 10:16,65.77,1.04,3.37,37,59.88,79.97,0,Wear
1097,27-01-2024 03:10,74.65,0.82,2.71,27,49.76,82.52,0,Wear
1054,07-01-2024 08:59,76.3,0.61,2.73,39,66.65,80.27,1,Overheating
1087,27-01-2024 19:43,65.05,0.74,3.58,45,53.4,84.64,0,Wear
1048,13-01-2024 05:07,63.2,0.63,3.38,66,55.17,89.89,1,Good_Maintenance
1089,17-01-2024 11:33,80.11,0.57,2.95,53,51.8,79.45,1,Overheating
1079,16-01-2024 19:30,91.81,0.61,2.51,71,47.04,80.38,0,Hydraulic
1056,24-01-2024 12:47,62.46,0.51,3.12,51,58.75,76.72,1,Good_Maintenance
1076,03-01-2024 18:15,77.13,0.61,2.84,54,42.53,70.54,1,Overheating
1014,09-01-2024 23:19,68.89,0.65,2.99,38,57.29,80.68,1,Electrical
1026,07-01-2024 16:02,75.41,0.59,2.69,65,59.61,83.41,0,Hydraulic
1067,24-01-2024 15:40,62.38,0.53,3.52,39,55.37,80.09,1,Good_Maintenance
1079,30-01-2024 06:34,59.99,0.52,2.96,70,40.58,75.91,1,Good_Maintenance
1063,08-01-2024 01:00,61.02,0.56,3.4,71,54.48,75.16,0,Hydraulic
1093,15-01-2024 16:50,65.49,0.62,3.35,70,60.48,73.68,0,Hydraulic
1029,21-01-2024 00:30,68.12,0.53,2.97,66,37.33,79.46,0,Mechanical
1035,05-01-2024 13:50,77.56,0.68,3.13,68,34.74,74.99,1,Overheating
1066,22-01-2024 06:09,63.33,0.35,3.9,38,58.45,85.79,0,Electrical
1085,13-01-2024 02:01,64.9,0.63,2.79,49,43.53,83.78,0,Mechanical
1085,20-01-2024 06:09,86.64,0.75,2.86,51,57.46,85.24,1,Mechanical
1048,27-01-2024 08:24,70.43,0.86,2.36,71,67.11,86.38,1,Good_Maintenance
1075,20-01-2024 21:25,72.28,0.59,3.14,68,35.28,78.11,1,Good_Maintenance
1054,21-01-2024 04:07,75.96,0.7,2.36,26,34.41,84.17,1,Overheating
1084,16-01-2024 16:00,65.81,0.63,3,41,58.02,78.71,1,Good_Maintenance
1055,05-01-2024 14:47,69.85,0.75,2.48,39,63.12,78.77,0,Wear
1067,15-01-2024 15:46,67.42,0.56,3.49,51,67.14,78.99,1,Good_Maintenance
1094,05-01-2024 04:15,69.34,0.67,3.13,34,58.07,75.89,0,Hydraulic
1043,15-01-2024 22:26,76.75,0.27,1.87,67,48.66,79.3,1,Overheating
1030,17-01-2024 17:07,75.4,0.75,2.81,70,50.96,79.37,0,Wear
1057,02-01-2024 10:16,51.74,0.62,3.01,33,53.36,83.36,0,Hydraulic
1086,23-01-2024 00:39,77.98,0.49,3.41,27,66.84,78.9,1,Overheating
1052,21-01-2024 08:48,67.23,0.64,3.55,48,52.93,77.29,1,Good_Maintenance
1083,09-01-2024 10:56,73.16,0.81,3.36,25,43.1,83.45,0,Wear
1078,30-01-2024 16:51,66.74,0.46,3.32,62,52.23,75.48,0,Hydraulic
1022,23-01-2024 03:25,69.59,0.46,3.37,30,34.37,79.34,1,Good_Maintenance
1027,15-01-2024 18:29,80.52,0.35,3.46,29,44.45,83.3,1,Overheating
1015,03-01-2024 03:54,72.69,0.46,3.2,28,46.92,84.12,0,Hydraulic
1036,10-01-2024 08:02,80.11,0.46,3.11,27,46.1,86.58,0,Hydraulic
1020,28-01-2024 21:11,69.59,0.57,3.27,69,34.13,82,1,Good_Maintenance
1078,02-01-2024 03:09,68.76,0.61,3.67,54,38.13,80.58,0,Electrical
1016,13-01-2024 10:47,70.1,0.39,2.26,60,49.8,87.96,0,Hydraulic
1036,22-01-2024 17:57,59.84,0.65,2.28,47,58.38,75.84,1,Good_Maintenance
1076,17-01-2024 14:16,48.47,0.64,3.42,31,45.82,83.92,1,Good_Maintenance
1018,20-01-2024 13:15,63.75,0.63,2.84,56,50.75,80.64,0,Hydraulic
1029,13-01-2024 16:48,78.22,0.47,3.23,67,58.77,69.24,1,Overheating
1044,15-01-2024 20:55,81.36,0.89,3.19,34,76.71,87.99,1,Overheating
1017,26-01-2024 01:25,53.98,0.69,4.07,61,46.84,75.95,1,Good_Maintenance
1077,08-01-2024 19:31,80.29,0.4,3.47,57,41.58,94.24,1,Overheating
1061,26-01-2024 14:44,65.26,0.36,3.6,50,57.9,80.77,1,Good_Maintenance
1035,18-01-2024 18:14,58.59,0.48,3.08,67,58.52,75.23,1,Good_Maintenance
1099,07-01-2024 16:23,78.47,0.61,2.88,69,36.92,84.01,0,Mechanical
1083,15-01-2024 12:56,65.96,0.82,2.86,55,38.81,78.07,0,Wear
1051,05-01-2024 06:03,90.92,0.5,3.69,54,36.3,80.33,0,Electrical
1018,03-01-2024 03:01,64.61,0.37,3.41,47,42.84,82.78,0,Electrical
1043,29-01-2024 08:57,67.79,0.64,3.23,53,58.63,80.54,1,Good_Maintenance
1006,26-01-2024 08:19,62.19,0.53,3.88,32,53.57,80.07,0,Electrical
1043,28-01-2024 03:35,71.2,0.62,3.14,40,51.69,77.51,1,Good_Maintenance
1067,20-01-2024 18:11,76.38,0.58,2.89,33,40.18,69.23,0,Mechanical
1033,12-01-2024 08:41,56.16,0.56,3.06,28,39.4,81.94,0,Mechanical
1065,12-01-2024 01:07,75.25,0.75,3.63,43,50.74,82.83,0,Wear
1068,25-01-2024 04:14,66.73,0.69,2.65,63,49.51,90.28,0,Hydraulic
1054,14-01-2024 14:45,63.11,0.63,3.18,68,54.89,84.17,1,Good_Maintenance
1009,23-01-2024 09:36,58.79,0.28,3.84,65,63.88,74.91,0,Electrical
1095,08-01-2024 20:52,77.83,0.56,3.36,37,38.61,69.76,1,Overheating
1041,27-01-2024 06:32,72.29,0.73,3.12,36,48.51,68.34,0,Wear
1040,21-01-2024 11:16,65.34,0.45,3.97,33,51.13,80.24,1,Good_Maintenance
1076,07-01-2024 13:25,76.24,0.57,3.34,36,51.93,83.12,0,Hydraulic
1068,24-01-2024 06:10,74.24,0.59,2.56,48,50.74,82.14,1,Good_Maintenance
1009,21-01-2024 16:07,76.94,0.63,3.13,72,49.63,81.66,0,Hydraulic
1009,11-01-2024 13:30,83.12,0.54,3.69,37,51.89,86.93,1,Overheating
1090,17-01-2024 18:39,71.74,0.66,3.27,59,55.17,81.95,1,Good_Maintenance
1059,06-01-2024 06:04,85.46,0.66,3.82,56,42.94,75.31,0,Electrical
1050,29-01-2024 12:03,81.42,0.46,2.77,62,54.7,77.19,1,Overheating
1020,15-01-2024 17:39,76.27,0.48,3.17,38,55.15,82.3,0,Hydraulic
1007,20-01-2024 09:46,56.47,0.63,3.34,26,52.35,81.06,1,Good_Maintenance
1064,26-01-2024 09:47,70.88,0.82,2.7,45,65.76,79.8,0,Wear
1091,03-01-2024 08:04,71.97,0.75,3.2,55,52.16,77.67,0,Wear
1077,03-01-2024 23:58,71.72,0.51,3.37,59,53.65,75.5,1,Good_Maintenance
1084,08-01-2024 23:19,69.12,0.48,2.69,40,40.23,88.42,0,Mechanical
1029,06-01-2024 03:18,75.17,0.54,2.61,64,60.4,75.39,1,Overheating
1084,02-01-2024 16:52,76.23,0.83,3.68,50,69.15,77.07,1,Overheating
1048,16-01-2024 01:12,56.62,0.6,3.25,62,51.56,80.27,1,Good_Maintenance
1008,24-01-2024 01:13,80.84,0.63,2.26,27,29.36,81.84,1,Overheating
1016,10-01-2024 15:05,58.19,0.48,2.93,61,60.75,81.21,0,Hydraulic
1068,18-01-2024 14:25,66.75,0.6,3.23,60,63.69,71.99,1,Good_Maintenance
1057,15-01-2024 03:19,62.9,0.37,2.29,62,52.17,81.88,0,Hydraulic
1056,07-01-2024 02:39,64.23,0.39,2.83,26,44.82,85.61,0,Mechanical
1061,17-01-2024 00:13,78.69,0.61,3.07,46,62.74,81.37,1,Overheating
1094,25-01-2024 05:32,70.97,0.63,3.07,27,61.98,90.35,0,Hydraulic
1051,13-01-2024 06:44,75.46,0.54,2.78,64,52.52,87.14,0,Wear
1060,04-01-2024 11:35,75.06,0.65,3.14,71,61.4,78.36,0,Hydraulic
1039,22-01-2024 23:45,54.68,0.41,3.04,66,42.75,77.41,0,Mechanical
1037,07-01-2024 00:17,65.54,0.55,3.12,71,62.92,74.97,1,Good_Maintenance
1042,16-01-2024 05:51,75.99,0.5,3.32,50,52.74,80.27,0,Hydraulic
1062,23-01-2024 06:23,75.25,0.59,2.46,51,46.95,81.78,1,Overheating
1018,23-01-2024 17:43,55.95,0.55,3.49,62,51.15,85.95,0,Electrical
1099,19-01-2024 10:01,78.24,0.94,3.41,68,58.08,79.97,0,Wear
1049,08-01-2024 10:51,74.93,0.46,3.39,32,53.09,76.23,0,Hydraulic
1032,14-01-2024 00:24,62.3,0.6,3.13,47,68.36,85.67,1,Good_Maintenance
1012,13-01-2024 19:03,73.27,1.02,3.12,30,62.13,74.21,1,Good_Maintenance
1077,13-01-2024 04:48,68.17,0.69,3.15,49,38.28,82.32,0,Wear
1096,03-01-2024 17:34,73.94,0.59,3.23,40,59.24,81.13,0,Hydraulic
1061,08-01-2024 22:09,55.6,0.72,3.52,50,60.06,80.62,1,Good_Maintenance
1092,22-01-2024 19:30,67.18,0.69,3.5,39,56.15,78.68,0,Electrical
1042,22-01-2024 09:28,79.45,0.43,3.09,71,40.5,86.08,0,Mechanical
1048,06-01-2024 16:12,74.31,0.37,3.44,56,61.19,81.76,1,Good_Maintenance
1035,19-01-2024 23:58,76.33,0.61,3.4,64,52.6,82.22,0,Hydraulic
1009,01-01-2024 12:57,68.13,0.53,3.48,43,39.89,83.55,0,Electrical
1094,14-01-2024 17:23,74.51,0.94,3.05,38,53.57,73.03,1,Good_Maintenance
1005,25-01-2024 10:26,68.7,0.77,3.71,72,61.32,74.8,1,Good_Maintenance
1056,22-01-2024 15:30,62.6,0.77,3.52,68,41.58,76.19,1,Good_Maintenance
1000,15-01-2024 05:01,67.98,0.24,2.76,59,41.58,80.43,0,Mechanical
1070,02-01-2024 16:39,81.63,0.51,2.88,50,57.29,75.86,1,Overheating
1057,06-01-2024 10:04,79.06,0.6,3.81,61,53.67,76.12,1,Overheating
1090,10-01-2024 04:12,62.06,0.49,2.46,37,58.21,78.99,1,Good_Maintenance
1020,16-01-2024 00:53,66.66,0.51,3.19,71,50.71,84.9,1,Good_Maintenance
1091,16-01-2024 06:11,62.61,0.56,4.04,32,75.09,84.8,1,Good_Maintenance
1079,02-01-2024 09:09,71.44,0.62,3.63,38,46.48,83.24,1,Hydraulic
1055,06-01-2024 11:08,77.98,1.01,3.61,50,56.69,82.95,1,Overheating
1086,30-01-2024 04:26,86.25,0.5,2.72,71,45.44,80.02,1,Overheating
1019,24-01-2024 09:52,58.58,0.73,3.52,54,36,81.4,0,Wear
1053,18-01-2024 02:04,76.87,0.82,3.81,64,48.78,80.15,0,Wear
1024,16-01-2024 08:55,69.94,0.45,3.08,66,47.24,80.65,0,Hydraulic
1027,22-01-2024 05:04,67.06,0.9,3.2,37,67.87,81.23,1,Good_Maintenance
1004,27-01-2024 07:58,62.52,0.64,3.6,60,54.41,78.56,1,Good_Maintenance
1020,22-01-2024 10:07,84.24,0.23,3.11,35,42.32,70.2,1,Overheating
1017,08-01-2024 10:00,56.97,0.78,2.59,26,50.66,83.61,0,Wear
1046,21-01-2024 21:23,66.08,0.36,2.11,54,41.03,80.57,1,Good_Maintenance
1069,24-01-2024 21:53,72.94,0.82,3.33,48,47.58,72.04,0,Wear
1056,19-01-2024 06:29,73.63,0.75,3,42,60.45,83.65,1,Good_Maintenance
1092,29-01-2024 23:19,79.97,0.44,2.1,47,54.8,81.85,0,Hydraulic
1018,08-01-2024 04:29,62.95,0.54,2.88,30,33.56,72.44,1,Good_Maintenance
1096,07-01-2024 15:03,75,0.7,3.04,70,42.13,88.8,1,Good_Maintenance
1064,07-01-2024 13:40,69.5,0.52,3.01,74,41.74,79.73,1,Good_Maintenance
1002,24-01-2024 23:53,70.32,0.86,3.65,35,43.15,91.53,0,Wear
1041,20-01-2024 19:25,66.32,0.74,3.46,31,52.97,85.78,1,Good_Maintenance
1020,05-01-2024 03:08,71.29,0.38,3.14,71,60.48,88.06,0,Hydraulic
1098,11-01-2024 01:38,68.86,0.57,2.69,57,46.65,80.27,0,Hydraulic
1039,14-01-2024 04:31,67.15,0.68,3.48,34,43.72,81.06,1,Good_Maintenance
1066,18-01-2024 08:14,65.8,0.48,3.79,45,58.37,83.32,0,Electrical
1024,25-01-2024 13:58,72.98,0.76,3.89,33,53.14,81.61,0,Wear
1054,06-01-2024 07:40,59.35,0.69,3.09,54,44.79,83.39,0,Mechanical
1083,19-01-2024 05:25,68.46,0.71,3.44,72,46.12,79.65,1,Good_Maintenance
1051,01-01-2024 03:58,63.86,0.55,2.94,72,47.1,71.42,0,Mechanical
1043,14-01-2024 20:00,69.02,0.45,2.87,49,61.11,77.82,1,Good_Maintenance
1097,07-01-2024 11:38,69.12,0.78,3.49,49,54.42,82.32,0,Wear
1084,30-01-2024 12:37,76.93,0.86,2.7,73,68.35,81.92,0,Wear
1055,08-01-2024 04:29,75.27,0.75,3.01,48,55.48,90,0,Wear
1054,09-01-2024 02:03,72.33,0.73,3.66,36,41.14,78.25,0,Wear
1086,20-01-2024 15:14,71.38,0.61,3,31,33.33,81.98,0,Mechanical
1069,29-01-2024 05:47,68.47,0.49,2.79,58,43.78,83.5,0,Mechanical
1076,28-01-2024 17:13,68.33,0.71,4,27,33.69,82.43,0,Wear
1086,27-01-2024 19:49,56.02,0.51,3.43,30,42.22,76.06,0,Electrical
1072,12-01-2024 13:12,75.87,0.75,2.54,51,50.2,82.21,0,Wear
1080,19-01-2024 20:24,72.13,0.64,3.33,43,37,75.09,1,Good_Maintenance
1065,09-01-2024 13:21,79.6,0.38,3.15,32,57.87,77.83,1,Overheating
1018,26-01-2024 18:11,65.56,0.61,3.52,60,44.94,79.18,0,Electrical
1082,21-01-2024 07:36,80.08,0.41,3.4,63,58,79.11,0,Hydraulic
1006,17-01-2024 07:25,68.47,0.39,3.18,60,40.55,72.33,0,Wear
1062,02-01-2024 23:40,65.41,0.27,3.31,42,57.24,79.81,0,Hydraulic
1041,11-01-2024 08:39,82.36,0.4,3.33,31,44.95,80.66,1,Overheating
1041,24-01-2024 03:37,72.91,0.42,3.36,25,47.64,81.17,0,Hydraulic
1058,06-01-2024 20:11,83.37,0.79,3.05,29,43.65,78.73,0,Wear
1019,07-01-2024 15:46,71.36,0.69,2.62,66,48.5,89.87,1,Good_Maintenance
1072,17-01-2024 21:12,76.46,0.9,3.11,38,55.76,80.92,1,Overheating
1016,17-01-2024 00:15,78.23,0.57,3.02,25,36.22,77.86,1,Overheating
1026,25-01-2024 05:30,67.75,0.41,3.18,36,72.22,81.57,0,Hydraulic
1046,21-01-2024 00:07,72.77,0.6,3.64,43,72.33,76.82,1,Good_Maintenance
1001,15-01-2024 03:44,71.23,0.54,3.78,26,45,84.82,1,Overheating
1062,21-01-2024 02:05,76.66,0.66,3.49,38,59.96,82.56,0,Electrical
1061,03-01-2024 03:29,61.48,0.39,3.52,27,38.04,88.08,0,Electrical
1099,10-01-2024 21:22,74.81,0.61,3.16,59,33.61,84.99,1,Good_Maintenance
1018,28-01-2024 18:18,77.36,0.8,3.05,37,69.33,87.51,0,Wear
1016,12-01-2024 09:53,64.54,0.8,3.49,73,57.94,69.17,1,Good_Maintenance
1068,24-01-2024 02:42,62.95,0.78,3.59,27,51.57,74.89,0,Wear
1038,08-01-2024 15:03,56.73,0.68,3.58,38,57.54,83.52,1,Good_Maintenance
1081,30-01-2024 17:17,86.63,0.74,3.14,58,43.35,77.11,0,Wear
1070,04-01-2024 05:51,64.15,0.59,3.23,69,51.07,87.67,1,Good_Maintenance
1080,17-01-2024 18:13,81.34,0.66,3.98,33,52.43,78.8,1,Overheating
1038,01-01-2024 06:54,68.34,0.58,2.23,34,35.59,85.63,1,Good_Maintenance
1035,15-01-2024 18:02,78.79,0.52,3.59,32,61.58,82.43,1,Overheating
1039,25-01-2024 10:24,74.65,0.64,3.06,53,45.55,79.57,1,Good_Maintenance
1044,27-01-2024 15:39,86.82,0.86,3.06,63,38.29,76.52,1,Overheating
1003,11-01-2024 13:51,81.57,0.64,3.09,57,66.92,81.63,0,Hydraulic
1024,16-01-2024 04:09,71.7,0.67,2.46,47,62.39,79.15,0,Hydraulic
1068,29-01-2024 14:03,72.48,0.72,3.12,32,47.94,76.01,0,Wear
1029,22-01-2024 23:56,75.43,0.65,3.71,64,37.51,72.91,0,Electrical
1075,16-01-2024 07:36,91.45,0.57,3.08,62,55.35,80.48,0,Hydraulic
1067,29-01-2024 11:48,70.54,0.72,3.14,47,50.78,84.96,0,Wear
1087,14-01-2024 20:27,59.66,0.49,2.84,74,72,81.46,0,Hydraulic
1028,19-01-2024 02:00,71.96,0.78,3.21,60,63.49,83.61,0,Wear
1072,18-01-2024 13:22,64.87,0.79,2.18,67,45.51,79.39,0,Wear
1067,19-01-2024 04:41,71.69,0.59,2.88,44,64.68,76.04,1,Good_Maintenance
1050,05-01-2024 17:53,79.21,0.5,3.35,72,63.62,83.78,0,Hydraulic
1023,04-01-2024 07:12,74.03,0.92,2.67,36,32.6,78.83,1,Good_Maintenance
1013,18-01-2024 00:27,65.25,0.49,2.7,60,55.94,80.26,1,Good_Maintenance
1068,15-01-2024 00:09,68.38,0.56,3.01,33,62.23,83.69,0,Hydraulic
1017,29-01-2024 19:35,61.47,0.3,3.4,57,46.01,83.77,1,Good_Maintenance
1041,18-01-2024 07:30,80.21,0.81,3.6,30,37.75,80.52,1,Overheating
1056,04-01-2024 11:43,76.56,0.38,3.2,56,80.21,84.4,0,Hydraulic
1082,01-01-2024 16:22,61.29,0.67,3.07,25,66.03,82.69,0,Hydraulic
1011,10-01-2024 22:25,90.17,0.65,3.36,48,52.94,82.8,0,Hydraulic
1081,12-01-2024 05:06,68.26,0.59,3.11,53,28.97,86.76,0,Mechanical
1016,08-01-2024 18:41,72.36,0.52,3.49,32,46.28,82.95,1,Good_Maintenance
1029,12-01-2024 17:50,67.3,0.67,3.79,37,70.1,89.16,0,Electrical
1087,16-01-2024 23:51,73.36,0.86,3.14,49,63.86,73.27,1,Good_Maintenance
1074,17-01-2024 09:56,70.75,0.56,2.74,53,47.76,75.47,1,Overheating
1098,13-01-2024 00:34,58.82,0.35,3.18,48,45.44,77.6,1,Good_Maintenance
1022,19-01-2024 23:32,79.39,0.33,4.01,51,65.11,74.67,1,Overheating
1080,13-01-2024 17:30,63.37,0.57,3.33,50,48.08,89.07,0,Hydraulic
1000,11-01-2024 16:05,77.34,0.53,2.81,44,49.28,87.97,0,Hydraulic
1078,08-01-2024 00:28,68.15,0.57,3.21,28,54.85,83.72,1,Good_Maintenance
1031,03-01-2024 08:00,70.51,0.64,3.17,46,56.44,81.8,1,Good_Maintenance
1008,30-01-2024 13:13,73.86,0.53,2.87,31,39.53,74.85,0,Mechanical
1014,29-01-2024 09:20,71.1,1.01,3.7,42,56.73,82.38,1,Good_Maintenance
1027,03-01-2024 12:25,75.95,0.66,3.45,34,40.57,80.71,0,Electrical
1023,27-01-2024 13:17,64.33,0.74,3.66,55,63.54,84.29,0,Wear
1059,01-01-2024 20:23,78.3,0.58,1.96,50,47.17,77.8,1,Overheating
1034,28-01-2024 16:38,61.76,0.58,3.31,71,53.47,82.89,0,Hydraulic
1085,07-01-2024 08:37,62.7,0.51,3.23,69,21.82,85.08,1,Good_Maintenance
1026,27-01-2024 05:20,74.63,0.61,2.81,50,58.94,84.6,1,Good_Maintenance
1082,10-01-2024 11:26,78.4,0.37,3.38,49,60.34,80.78,1,Overheating
1075,21-01-2024 03:44,72.27,0.36,2.81,42,45.37,86.83,0,Hydraulic
1019,04-01-2024 07:47,81.94,0.51,2.56,48,36.84,75.66,1,Overheating
1064,17-01-2024 02:42,63.33,0.46,3.49,68,36.52,81.4,0,Electrical
1084,26-01-2024 01:07,60.68,0.51,3.14,39,50.58,82.89,1,Good_Maintenance
1048,07-01-2024 12:00,76.71,0.55,2.54,32,39.4,80,1,Wear
1000,23-01-2024 16:52,70.98,0.56,3.77,67,49.91,83.81,0,Electrical
1009,28-01-2024 05:39,76.45,0.72,3.22,49,51.73,85.18,1,Overheating
1046,09-01-2024 23:41,61.78,0.72,2.88,59,52.86,71.06,0,Wear
1058,12-01-2024 02:33,66.45,0.6,2.55,48,64.96,87.75,1,Good_Maintenance
1095,11-01-2024 03:40,83.94,0.9,2.76,70,63.66,77.42,1,Overheating
1061,15-01-2024 00:33,68.39,0.53,2.55,64,52.14,85.9,0,Hydraulic
1085,15-01-2024 18:08,81.41,0.72,3.89,62,57.28,76.69,1,Overheating
1017,04-01-2024 11:47,76.21,0.68,4,45,54.57,82.49,0,Electrical
1045,03-01-2024 23:00,67.72,0.57,3.69,25,65.29,82.64,0,Wear
1031,27-01-2024 02:36,81.29,0.58,2.54,50,52.08,79.25,0,Hydraulic
1026,29-01-2024 20:20,72.61,0.53,3.42,34,59.89,77.78,0,Electrical
1091,07-01-2024 06:12,70.11,0.71,4.13,50,72.73,94.51,1,Good_Maintenance
1017,18-01-2024 22:23,69.36,0.79,2.88,26,54.91,77.51,0,Wear
1038,06-01-2024 18:35,73.51,0.61,3.16,64,45.92,87.56,0,Hydraulic
1048,09-01-2024 18:31,60.97,0.32,3.92,38,46.35,94.41,1,Good_Maintenance
1092,13-01-2024 16:18,77.19,0.68,3.34,57,43.35,78.34,1,Overheating
1081,18-01-2024 10:19,73.53,0.57,3.47,63,58.34,72.14,1,Good_Maintenance
1043,25-01-2024 22:11,65.43,0.44,2.93,25,54.35,80.09,0,Hydraulic
1071,26-01-2024 16:32,59.85,0.61,2.61,54,47.15,77.75,0,Hydraulic
1053,22-01-2024 18:56,67.99,0.55,3.39,61,66.15,83.47,1,Good_Maintenance
1094,08-01-2024 14:57,72,0.44,3,42,46.8,77.8,1,Good_Maintenance
1033,19-01-2024 12:54,71.25,0.57,2.94,54,51.69,79.1,1,Good_Maintenance
1070,24-01-2024 14:18,71.2,0.81,2.88,51,42.92,79.82,0,Wear
1035,07-01-2024 09:38,75.39,0.62,3.53,73,49.64,74.08,0,Electrical
1017,16-01-2024 03:08,60.79,0.6,3.39,73,42.71,79.08,0,Mechanical
1037,15-01-2024 05:41,69.48,0.67,3.97,54,49.7,79.68,0,Electrical
1058,09-01-2024 15:33,72.38,0.64,3.66,69,40.24,76.58,1,Good_Maintenance
1008,27-01-2024 12:37,73.69,0.56,3.26,60,45.62,81.79,1,Good_Maintenance
1072,11-01-2024 13:30,77.19,0.63,3.24,45,43.61,85.78,1,Overheating
1071,07-01-2024 00:49,68.37,0.61,3.62,40,44.11,78.86,1,Good_Maintenance
1050,20-01-2024 00:21,70.43,0.28,3.26,41,41.66,79.95,1,Good_Maintenance
1034,21-01-2024 11:48,64.07,0.68,3.7,42,47.27,78.76,0,Electrical
1081,30-01-2024 14:53,73.11,0.61,3.27,58,25.46,89.01,1,Good_Maintenance
1004,15-01-2024 16:22,63.04,0.68,3.47,45,57.33,76.92,0,Electrical
1013,29-01-2024 10:30,74.59,0.6,3.8,36,53.39,76.72,0,Electrical
1091,07-01-2024 04:36,79.45,0.55,2.58,55,53.54,77.37,1,Overheating
1029,01-01-2024 06:15,73.75,0.46,3.76,34,48.78,86.43,0,Electrical
1003,22-01-2024 20:09,80.27,0.62,3.79,65,63.04,86.86,0,Electrical
1038,17-01-2024 12:37,66.37,0.62,3.11,28,43.31,75.89,0,Mechanical
1083,15-01-2024 10:22,60.41,0.8,3.25,39,33.46,84.09,0,Wear
1063,19-01-2024 18:28,68.71,0.53,3.08,66,53.09,78.11,0,Hydraulic
1024,15-01-2024 01:23,65.09,0.76,2.98,65,69.44,73.23,1,Good_Maintenance
1027,21-01-2024 09:39,66.05,0.72,3.71,52,64.83,73.22,1,Good_Maintenance
1075,27-01-2024 05:40,52.23,0.48,2.64,31,59.51,79.32,1,Good_Maintenance
1065,22-01-2024 08:20,71.4,0.39,3.26,35,73.03,84.32,1,Good_Maintenance
1077,14-01-2024 21:04,70.17,0.75,2.69,53,46.25,80.22,1,Good_Maintenance
1021,01-01-2024 00:50,76.74,0.67,3,58,45.76,80.78,0,Hydraulic
1030,05-01-2024 13:50,74.42,0.72,2.76,54,47.75,71.21,1,Good_Maintenance
1022,28-01-2024 22:05,68.6,0.62,3.24,51,25.34,78.37,0,Mechanical
1047,11-01-2024 12:42,77.3,0.45,3.42,49,64.9,78.83,0,Electrical
1019,10-01-2024 02:25,77.09,0.63,3.68,72,50.26,78.18,1,Overheating
1037,27-01-2024 00:59,66.1,0.7,3.2,62,43.96,75.12,1,Good_Maintenance
1054,26-01-2024 10:41,71.57,0.27,3.99,64,48.21,89.74,0,Electrical
1067,09-01-2024 01:48,82.08,0.67,3.03,47,40.7,83.07,0,Good_Maintenance
1078,30-01-2024 04:32,72.61,0.72,3.52,53,50.65,84.39,1,Good_Maintenance
1087,27-01-2024 17:56,63.42,0.74,3.76,74,44.99,80.68,1,Good_Maintenance
1088,16-01-2024 00:21,61.02,0.67,3.07,35,45.46,86.87,1,Good_Maintenance
1000,02-01-2024 00:36,58.23,0.54,3.44,28,41.25,75.48,0,Electrical
1006,29-01-2024 08:00,53.62,0.59,2.21,60,50.44,84.49,1,Good_Maintenance
1056,25-01-2024 20:28,66.13,0.38,3.66,55,45,74.28,0,Electrical
1094,17-01-2024 23:17,68.6,0.76,2.88,34,63.6,80.48,1,Good_Maintenance
1011,19-01-2024 05:20,62.19,0.72,3.83,40,55.4,80.25,0,Wear
1004,08-01-2024 14:02,64.53,0.55,3.19,54,36.92,80.71,1,Good_Maintenance
1049,06-01-2024 14:26,62.37,0.69,3.59,59,56.13,80.28,1,Good_Maintenance
1041,09-01-2024 09:29,57.36,0.69,2.97,68,53.42,69.32,0,Hydraulic
1011,23-01-2024 15:20,68.64,0.44,4.47,41,50.71,78.19,0,Electrical
1017,06-01-2024 16:07,75.35,0.91,3.28,29,48.43,79.84,1,Overheating
1065,09-01-2024 21:36,65.92,0.47,4.14,27,61.77,77.7,0,Hydraulic
1073,15-01-2024 16:44,79.09,0.28,3.21,40,38.94,72.38,0,Mechanical
1078,15-01-2024 04:29,71.23,0.66,3.07,28,49.32,78.44,1,Good_Maintenance
1093,25-01-2024 07:21,77.14,0.65,3.48,33,33.23,83.3,0,Electrical
1016,22-01-2024 19:35,70.25,0.54,3.69,28,55.33,87.7,0,Electrical
1067,06-01-2024 15:17,75.37,0.63,3.57,45,49.35,79.46,1,Overheating
1070,05-01-2024 09:59,58.71,0.48,3.43,34,40.19,79,1,Good_Maintenance
1061,10-01-2024 23:24,76.74,0.34,3.22,55,51.85,76.29,0,Hydraulic
1040,26-01-2024 16:05,70.05,0.75,3.55,41,63.64,87.92,1,Good_Maintenance
1094,20-01-2024 23:54,78.78,0.65,3.37,40,51.11,76.52,0,Hydraulic
1033,08-01-2024 03:33,67.98,0.54,3.15,63,34.25,78.47,1,Good_Maintenance
1069,07-01-2024 11:32,83.93,0.86,3.14,71,49.81,82.38,1,Hydraulic
1044,01-01-2024 10:15,74.27,0.56,3.78,74,52.95,84.88,0,Electrical
1057,09-01-2024 14:41,62.76,0.69,2.68,30,43.07,77.54,0,Mechanical
1050,30-01-2024 02:56,79.03,0.45,3.56,54,72.2,79.11,0,Electrical
1033,21-01-2024 09:32,61.54,0.27,3.51,39,35.51,78.92,1,Good_Maintenance
1043,30-01-2024 08:36,61.09,0.69,4.1,67,24.57,73.3,0,Electrical
